Time (s),CO (ppm),Humidity (%r.h.),Temperature (C),Flow rate (mL/min),Heater voltage (V),R1 (MOhm),R2 (MOhm),R3 (MOhm),R4 (MOhm),R5 (MOhm),R6 (MOhm),R7 (MOhm),R8 (MOhm),R9 (MOhm),R10 (MOhm),R11 (MOhm),R12 (MOhm),R13 (MOhm),R14 (MOhm)
298544.6072,26.68,201.2,107.4289,959.7627,1.5798,148.1397,188.482,199.0828,85.453,171.1747,176.6103,187.5462,113.8486,99.0354,118.7881,111.4769,119.021,101.4899,126.7155
298564.124,26.68,201.1999,107.4774,960.0521,0.9485,98.8592,97.5731,150.0602,107.0811,189.5488,189.7275,199.8818,164.3912,144.1974,170.3261,166.344,157.8072,140.7243,184.0008
298583.6248,26.68,201.1966,107.6047,960.0527,0.2422,19.155,18.5483,33.657,89.3036,146.5947,108.767,144.4158,169.4846,144.5626,178.6249,189.8965,173.9754,149.1845,196.0494
298603.1376,26.68,201.2017,107.5626,959.9043,3.0383,-33.4939,-44.4115,-44.7717,-4.2387,-18.7563,-30.0214,-26.2247,14.3508,10.3848,14.4568,20.0065,9.867,7.3662,11.2066
298622.6615,26.68,201.2777,107.4717,959.684,1.787,125.6051,167.5484,175.2575,73.5006,146.9024,154.7273,164.3482,93.7973,83.4518,100.3982,92.776,101.4157,86.6933,107.3558
298642.1681,26.68,200.8482,107.5932,960.1465,0.7876,116.0233,120.8769,174.2661,111.5464,199.619,201.8387,210.0045,171.4195,150.97,179.5914,176.7045,167.5785,148.4977,193.7957
298661.6691,26.68,199.4961,107.5997,959.3805,0.9198,12.7098,7.8272,25.4273,84.5867,142.6544,106.03,138.6295,143.7753,122.9921,150.1605,158.7239,145.9589,126.6126,165.8795
298681.1867,26.68,201.1234,107.6005,959.7738,0.2996,8.176,10.1436,13.3343,46.0694,61.1251,38.4107,57.7271,150.2748,122.3825,154.6865,174.64,155.3782,132.8167,175.438
298700.6756,26.68,201.0534,107.6028,959.9504,2.6381,-26.9923,-34.9522,-37.0952,-8.2742,-26.3148,-29.4568,-29.1594,26.93,21.4092,28.7404,36.851,23.2953,18.4395,25.5466
298720.3261,26.6799,199.3055,107.5897,960.029,2.1398,99.7494,129.3761,137.7354,57.9644,120.9525,121.2405,127.3666,77.8879,62.537,76.0756,72.659,78.7324,66.7375,82.2222
298740.0922,26.6803,199.1229,107.4515,959.8374,0.9014,134.543,142.4539,192.2061,110.8244,203.5534,206.4632,210.1964,172.256,146.2571,172.3302,165.6363,158.8912,141.3368,182.3552
298759.8666,26.6286,199.1219,107.4475,960.1583,0.3583,20.7371,16.9555,39.6704,95.2596,162.1413,125.4558,158.3443,182.6496,146.3935,178.1023,192.2396,176.1361,152.736,200.3909
298779.6442,26.9489,199.1551,107.5804,959.39,2.4067,-22.7331,-30.9664,-31.1308,10.672,2.5466,-11.8648,-2.103,49.207,37.2863,47.3218,49.6408,38.8195,32.6873,44.5366
298799.4134,25.7772,199.1246,107.4584,960.8171,2.3362,87.9011,117.364,121.4773,51.6075,110.0183,110.2455,116.43,67.0092,55.5353,66.86,63.6039,69.1522,59.2419,72.1952
298819.1679,33.7252,199.1534,107.5829,957.5736,0.8022,142.2302,154.8318,201.5075,113.7678,209.7165,211.0225,216.2657,181.2094,152.4338,179.5851,176.0744,167.6835,147.798,190.9937
298838.9424,35.56,199.1307,107.4572,958.9847,0.8777,19.022,12.7812,36.5996,90.8031,155.4998,121.8784,151.8539,157.148,127.3432,154.8924,163.3633,149.2101,129.9972,170.8277
298858.7075,35.56,199.157,107.5826,959.9144,0.4184,5.4683,6.5848,9.9264,49.9362,67.2321,40.3084,62.6209,154.3757,119.8126,152.4459,176.0115,155.1304,131.8772,173.6343
298878.477,35.56,199.1405,107.4586,959.7632,2.2018,-18.5617,-25.0828,-26.7965,-2.4448,-15.9149,-19.8913,-18.6954,53.4015,39.0488,51.7125,55.8823,42.8586,36.0852,48.5475
298898.2534,35.56,197.3455,107.438,960.0438,2.5156,71.7272,96.5048,101.5301,45.0549,92.3029,92.249,99.1036,54.2888,45.0934,53.7502,51.0787,57.1857,48.0118,59.9248
298918.0073,35.56,195.3304,107.5789,959.9346,0.8925,149.8473,165.1277,211.1915,118.8801,211.5265,213.7278,218.0724,173.561,146.223,172.2653,164.6545,158.7356,138.952,181.9698
298937.7777,35.56,193.3186,107.6055,960.2207,0.4395,23.183,17.4637,44.9459,101.7553,167.7223,130.8208,161.7871,178.9352,145.3333,175.1814,186.2277,169.9467,147.0459,194.8676
298957.5667,35.56,191.2669,107.4616,959.5556,2.1307,-14.2885,-20.0306,-20.6771,20.3875,21.1721,2.7853,15.9666,67.2021,50.8692,63.1925,72.7543,62.4707,52.5981,70.6541
298977.327,35.56,189.2101,107.44,959.9378,2.5954,60.9594,82.1229,87.9011,40.1039,81.6237,81.3532,86.4735,46.6751,37.1403,43.6132,41.1398,46.8032,39.3702,49.0258
298997.1162,35.56,187.1398,107.44,959.8206,0.8277,157.3446,173.9336,218.5922,124.1522,217.4224,217.849,222.6258,170.8616,147.5074,170.5429,164.415,160.2777,139.7956,181.7494
299016.8984,35.56,185.1339,107.44,959.9018,0.8406,24.7671,17.8829,46.5163,99.6279,162.5372,130.7681,159.1988,158.9323,129.9673,154.1519,160.3837,145.4462,129.1936,169.364
299036.6504,35.56,182.8903,107.44,959.7062,0.5351,3.4354,3.3935,6.5579,51.6552,66.7696,39.5262,62.4836,141.4045,115.1506,142.0183,162.2373,144.841,122.7885,163.3328
299056.2026,35.56,182.7126,107.44,960.0055,1.8162,-8.4936,-12.4863,-14.4231,5.1444,-2.4253,-7.3467,-5.0164,72.2455,54.7587,66.6367,77.6692,64.0839,54.0533,72.2934
299075.7202,35.56,181.1736,107.44,960.031,2.877,37.3261,54.5661,59.8709,27.7618,53.992,55.4114,60.8829,27.3543,23.9388,27.2919,25.734,31.3486,26.4044,32.2507
299095.2201,35.56,178.7195,107.44,959.802,0.8724,168.2648,191.7961,233.0832,127.5069,215.1391,219.2023,224.4554,158.7666,140.8615,161.8333,154.6856,154.3517,134.5203,173.3733
299114.7345,35.56,178.9358,107.44,959.5879,0.6536,31.1055,23.286,57.582,107.0783,168.5754,142.3437,168.6682,161.0648,138.1703,164.5686,169.2956,157.8397,139.2779,181.8922
299134.2461,35.56,175.2779,107.44,959.7877,1.4256,-0.56,-3.5329,-2.3544,41.5226,54.2721,29.4964,49.0173,95.256,79.7028,98.1382,109.5382,97.8993,83.2094,109.6641
299153.7722,35.56,174.2049,107.44,960.1094,3.0216,14.6876,25.8586,29.1927,15.041,29.8188,30.7923,35.2613,14.079,11.6721,13.5239,13.7515,17.6558,15.0886,18.1151
299173.2813,35.56,174.4805,107.44,960.0553,0.9165,176.6599,207.3826,239.087,128.1844,217.339,220.9496,229.7591,153.1155,136.0196,156.3191,147.4494,151.7377,130.4784,167.8405
299192.7814,35.56,173.1264,107.44,960.3927,0.7852,40.199,32.2743,71.8893,110.9865,174.964,152.9345,176.4273,152.9521,133.3911,157.1952,161.2358,150.2689,133.8256,173.8795
299212.2921,35.56,170.7717,107.44,960.1517,0.7634,3.1401,2.2549,6.723,61.8196,82.2487,50.3474,77.6884,131.6781,110.5794,135.0406,151.481,137.2192,117.135,153.3438
299231.795,35.56,170.0014,107.44,960.0463,1.0188,5.0592,4.1623,3.2375,19.673,19.5306,12.122,17.7784,101.2703,80.5286,100.3697,118.4241,102.7138,86.0835,113.439
299251.3548,35.56,170.2977,107.44,959.5593,3.2175,-8.6967,-4.0481,-1.3587,0.2802,1.4684,2.187,4.2371,1.6316,0.8646,1.5233,3.7443,4.6124,4.2822,4.6937
299271.1004,35.56,169.1007,107.44,960.0668,0.9935,183.6462,214.0905,239.2704,125.5471,214.1115,217.8485,222.2565,148.5778,125.7679,143.5502,137.3886,141.8526,121.0081,153.9697
299290.865,35.56,166.7156,107.44,959.862,0.8018,49.1863,41.366,84.6757,113.2466,180.518,159.7527,179.8775,162.8873,134.0486,156.8023,159.9957,150.2259,133.6039,173.8975
299310.6309,35.56,165.8045,107.44,960.1349,0.8469,10.3644,8.9789,12.2692,62.9226,87.2716,55.8592,81.6304,130.3904,102.6283,124.0368,141.1786,125.9651,104.2063,134.3639
299330.4074,35.56,166.0986,107.44,960.1224,3.2807,-16.8743,-14.9008,-11.5484,-2.4961,-4.101,-4.7918,-1.8522,0.5339,-0.1536,0.073,2.6136,3.459,2.3659,1.5777
299350.1906,35.56,164.9917,107.44,959.9042,1.0812,181.5302,215.4035,241.4164,126.6974,216.3993,216.8657,220.3559,144.3173,121.4886,138.3781,132.6958,137.0661,116.705,148.6976
299369.9608,35.56,162.6062,107.44,959.9876,0.7851,55.9527,48.7049,94.3763,116.2324,185.3548,165.7541,184.4925,163.6005,133.3328,155.7618,159.4939,148.8265,132.716,171.3196
299389.7259,35.56,161.6918,107.44,959.9149,0.8359,3.5401,2.1313,8.2327,68.2406,94.2704,58.7105,88.5176,135.0737,107.4648,129.5422,148.1813,134.0532,115.6035,150.1818
299409.5091,35.56,161.6102,107.44,959.7566,0.6906,10.7343,11.1904,10.7257,27.0264,30.1893,20.9334,28.0476,120.0067,91.7896,112.7572,135.4543,114.2036,92.6761,120.3438
299429.2659,35.56,161.8968,107.44,960.0368,3.3235,-25.82,-26.7413,-24.2052,-10.7567,-19.0044,-17.8869,-16.9847,-3.889,-3.7776,-3.6796,0.2801,-1.8108,-2.3163,-3.1119
299449.0343,35.56,160.8798,107.44,959.8699,1.147,181.4119,216.9258,237.6004,123.8873,211.3427,210.3379,215.7891,137.6497,115.5037,130.2625,124.6169,131.0115,111.0936,140.6129
299468.8057,35.56,158.5027,107.44,959.6861,0.8636,61.463,55.2936,102.7395,119.4306,187.3934,169.8853,186.4521,160.0917,130.6884,153.4357,157.8306,148.316,131.7906,169.1553
299488.5922,35.56,157.4518,107.44,959.817,0.5669,16.1453,15.4404,21.2668,74.8653,105.1178,71.9874,99.7778,142.1891,113.1601,136.9034,150.7425,135.3579,115.303,148.9757
299508.3626,35.56,157.3732,107.44,959.6773,3.3478,-31.3526,-33.771,-31.6518,-11.1359,-20.9019,-23.6461,-20.475,-1.8828,-2.3205,-1.7424,-1.3114,-2.6563,-1.7372,-2.3421
299528.135,35.56,157.7139,107.44,959.4072,1.2558,179.3987,214.9803,233.5692,122.7824,205.5327,209.1448,212.5373,131.0381,110.3414,124.0358,119.6618,125.7392,106.9755,135.0825
299547.908,35.56,156.4197,107.44,959.8355,0.786,69.7736,63.9304,113.4917,122.7179,191.1137,176.6117,192.1993,163.5297,133.575,154.6321,157.7615,149.0341,131.669,168.7429
299567.6906,35.56,155.5827,107.44,959.675,0.8784,4.4188,2.422,10.2221,74.384,103.6625,67.2157,98.9021,133.1319,106.9634,129.1992,147.4236,133.2677,113.8196,146.9215
299587.4867,35.56,154.4142,107.44,959.9857,0.4965,13.8089,15.3467,16.2084,33.2885,39.169,28.2194,37.5104,131.0092,98.9998,119.8288,143.5673,123.1951,103.6111,134.6483
299607.2572,35.56,153.2108,107.44,960.4189,3.3962,-35.9335,-40.5832,-39.9749,-18.4919,-33.4093,-32.7539,-32.7622,-3.3729,-5.0746,-5.5848,-2.1131,-4.9372,-3.7906,-4.3473
299627.0265,35.56,153.204,107.44,959.508,1.3476,172.142,207.5449,226.2303,118.4365,201.6731,197.9069,206.6501,124.0269,103.946,116.3418,112.6773,119.2163,101.1073,126.7618
299646.7894,35.56,153.1525,107.44,959.6733,0.9015,76.4527,71.8447,122.2384,123.8251,192.8442,179.2242,189.8464,157.9008,130.5669,151.1311,153.4465,145.3672,127.9565,163.4039
299666.579,35.56,153.4234,107.44,959.8158,0.4276,19.183,19.0939,28.1143,86.3693,123.8764,87.1419,118.1387,153.1197,119.9138,142.7115,163.4656,147.5617,126.4259,162.3805
299686.3487,35.56,152.3888,107.44,959.4094,3.3153,-38.3466,-44.8571,-43.5391,-14.2934,-30.0596,-33.6932,-30.4026,-1.7429,-3.3844,-2.2687,3.1186,-0.7724,-0.0227,0.7208
299706.1198,35.56,151.3073,107.44,959.9976,1.3658,167.5817,206.0961,217.0016,112.2505,191.5426,195.742,201.188,114.6939,98.5857,109.7267,104.5773,113.9174,96.0597,119.2389
299725.8741,35.56,150.3619,107.44,959.6924,0.7821,86.022,83.1087,134.6985,127.9437,197.1431,185.6548,198.7887,161.5464,134.114,154.6128,157.5765,149.4205,133.1739,170.939
299745.6513,35.56,148.9859,107.44,959.782,0.9293,6.2044,3.4391,13.7278,82.2633,116.6957,77.362,110.6848,135.594,106.7549,127.3941,145.2832,131.846,113.9836,145.9852
299765.4412,35.56,148.96,107.44,959.3671,0.3308,13.8581,16.2278,18.5079,39.0751,46.5898,33.5533,45.1346,136.7592,104.2229,125.3217,153.9692,133.443,112.0691,144.7386
299785.2286,35.56,148.9599,107.44,959.6412,3.2638,-38.3925,-45.5412,-47.422,-21.8527,-40.4869,-40.8219,-40.5903,-1.5326,-3.4689,-1.5912,4.5237,-1.0851,-0.5737,0.333
299805.0158,35.56,148.9595,107.44,960.1189,1.4712,154.2271,189.8324,207.5496,109.5149,186.318,186.2085,191.2627,106.7333,91.226,99.8157,98.2562,106.4117,89.4916,110.6153
299824.796,35.56,148.9368,107.44,959.8967,0.9442,92.9011,90.9909,143.9017,128.2016,197.6831,188.3527,199.5775,153.9789,129.6671,148.4469,150.5805,143.5235,128.8244,164.6218
299844.5644,35.56,149.1119,107.44,960.2527,0.2689,19.5219,19.5281,32.7989,96.8417,138.3621,99.7892,133.5227,160.8229,127.883,152.4193,173.034,155.917,132.9001,169.5627
299864.3324,35.56,148.4108,107.44,959.8572,3.1744,-37.1752,-46.7968,-47.143,-13.0572,-27.5136,-34.5145,-32.603,8.2239,3.6377,6.5544,13.6527,5.895,2.954,4.0625
299883.8783,35.56,147.0133,107.44,959.7479,1.6288,143.2788,183.3983,193.25,102.5793,168.8331,171.5239,182.8224,93.3982,83.3477,92.1767,87.7445,98.0272,82.5093,102.3691
299903.3884,35.56,146.4058,107.44,959.7281,0.7852,107.3689,110.4417,163.5903,134.3946,201.5552,197.5655,209.1568,156.6404,136.1282,156.5503,154.7647,150.2045,133.9636,170.9052
299922.8993,35.56,144.7522,107.44,959.7386,0.9386,10.2806,6.387,21.4477,92.3428,132.2584,94.4978,129.0297,130.9494,108.9649,129.125,143.1361,132.4348,116.3083,147.9294
299942.4165,35.56,144.68,107.44,960.0219,0.2562,9.591,12.0399,14.979,44.5904,52.2466,34.9721,50.9874,135.1402,108.1575,131.4318,158.7264,140.1274,118.1849,152.2428
299961.93,35.56,144.6799,107.44,959.8801,2.8545,-30.9364,-39.6967,-41.5034,-17.0573,-33.5623,-35.2229,-36.5571,17.2373,11.7381,16.4939,25.9883,12.9276,10.1212,14.6815
299981.4284,35.56,144.6765,107.44,959.9584,1.9506,113.5496,146.8682,154.9117,82.9068,139.4578,139.3997,148.8397,71.8072,64.0398,70.6565,68.1156,77.3522,64.3931,76.8802
300000.94,35.56,144.6872,107.4398,959.7358,0.9168,129.0255,137.1611,188.0808,137.137,208.1485,205.1507,215.7666,150.222,132.0855,150.6932,145.9591,144.6703,128.0144,162.7177
300020.4593,35.56,144.7031,107.4408,959.9683,0.3202,19.1302,16.2977,38.377,108.1531,157.4724,118.4698,154.8725,157.7111,132.6756,157.5265,173.8619,160.7176,140.6419,178.3834
300039.971,35.56,144.5905,107.4403,960.1864,2.5878,-22.4507,-30.589,-31.8752,5.419,-2.2447,-14.8087,-6.3205,41.5784,28.1286,34.5613,43.7192,35.7883,30.353,39.6035
300059.4785,35.56,142.7542,107.4364,959.6289,2.3422,86.6418,116.139,122.9093,65.7859,112.1896,112.5303,120.9576,54.8285,48.6867,53.2291,51.6889,59.7781,50.8641,61.5311
300078.9853,35.56,142.5514,107.2959,960.0822,0.8028,144.7931,160.7616,210.1877,142.5536,217.1048,216.9809,224.3033,155.7045,136.8419,155.8873,152.27,152.6823,133.4677,168.7244
300098.5023,35.56,142.5896,107.4225,960.1205,0.8679,20.2793,14.6452,40.4254,106.9018,158.6744,123.1758,154.4803,139.0535,116.9896,137.4254,147.0227,136.9072,121.6417,154.0079
300118.0167,35.56,140.6588,107.44,960.0377,0.4525,4.0955,4.6747,7.8661,51.5801,61.7737,37.2546,59.1133,132.758,107.7179,130.8621,154.6093,139.084,118.0258,151.9494
300137.535,35.56,140.4,107.44,959.7298,2.0961,-13.6613,-18.9147,-20.8566,-1.3522,-10.9524,-14.7526,-13.6762,54.8595,38.3032,48.0678,61.1673,49.4024,41.3763,54.1623
300157.0535,35.56,140.4,107.44,959.9327,2.7111,55.0481,76.2345,80.9832,43.2139,74.5149,75.5556,82.8462,34.5135,30.6852,33.2506,32.3636,38.7346,32.9108,39.7862
300176.5801,35.56,140.4,107.44,959.8754,0.8659,162.9271,187.5759,227.8459,142.9005,220.5516,222.276,229.2496,151.0401,132.6486,148.4124,145.5263,147.8736,128.9147,161.9355
300196.0886,35.56,140.4,107.44,959.9677,0.5783,27.0753,20.8955,53.7481,116.7498,170.8883,138.4855,169.9214,154.6655,130.4069,152.875,163.694,151.4001,135.21,173.3558
300215.6087,35.56,140.4005,107.44,959.755,1.6703,-4.613,-9.3112,-8.6358,35.719,42.2539,19.9762,37.8003,79.6329,65.357,79.4778,91.5361,82.043,69.8939,84.6915
300235.1229,35.56,140.4138,107.44,959.6409,2.8544,27.8184,46.0319,49.92,27.9428,47.7119,48.4597,54.5074,20.2957,18.2569,19.8195,19.8636,24.4194,21.0286,24.6154
300254.6357,35.56,140.3174,107.4401,959.7846,0.875,173.1597,204.0365,240.2692,144.3066,223.7094,224.8543,234.3736,149.6243,132.3569,148.005,141.8128,148.187,128.1792,161.2421
300274.1617,35.56,140.6891,107.441,959.7043,0.7903,35.3507,28.8588,67.3824,118.9941,176.9799,150.4952,177.443,147.3038,124.87,145.7278,152.9444,143.9885,128.3564,161.8939
300293.6858,35.56,138.7391,107.432,959.7103,0.7159,3.0964,2.4301,6.5996,63.2658,80.1321,48.1121,75.9735,129.3191,104.5766,126.5227,147.2189,134.1876,114.195,147.2517
300313.2003,35.56,138.5867,107.4698,959.7964,1.2141,1.4061,0.1271,-0.9476,16.2803,13.6803,7.0302,12.1786,88.7839,69.1454,84.4192,104.1687,89.3736,72.9781,91.3582
300332.713,35.56,136.7701,107.3049,959.7797,3.1242,2.7579,9.475,12.7893,8.1569,15.7372,16.1277,18.7281,6.2274,5.3246,5.5654,7.0101,9.1774,8.1494,8.6767
300352.2225,35.56,136.12,107.3884,959.8749,0.9361,183.0645,216.891,246.5206,143.1458,224.2397,224.9788,234.6791,141.3368,125.6823,140.479,134.7708,142.2631,122.2501,152.6593
300371.7505,35.56,136.12,107.44,959.7733,0.7904,45.7123,39.5309,84.8127,124.1497,183.9843,161.9817,184.4736,150.5947,128.4641,149.5381,156.8873,147.563,133.0306,169.2073
300391.21,35.56,136.12,107.44,960.038,0.8904,8.8419,7.2757,10.6659,64.8715,84.9991,54.6344,80.2716,119.9169,97.7324,114.8064,126.4449,114.9978,98.5957,125.6309
300410.9989,35.56,136.12,107.44,959.7393,3.3022,-12.6163,-9.4467,-5.7452,-0.354,0.1923,-0.8088,2.9115,2.7058,2.1413,1.6864,2.0301,3.116,3.5732,3.901
300430.6548,35.56,136.12,107.4408,959.5998,1.0796,184.1371,224.8283,249.6254,142.1313,222.6524,224.0128,230.7623,135.6612,120.7898,134.396,128.8175,137.4154,116.3723,144.7152
300450.1626,35.56,136.12,107.4339,959.4983,0.7868,56.4188,51.2882,101.1894,128.3319,188.1289,170.2348,191.4129,152.2332,130.5472,150.8941,154.0724,145.4065,131.4013,166.4629
300469.6805,35.56,136.1202,107.4618,959.4512,0.8373,3.6183,2.1696,9.2656,76.1524,101.6852,64.5588,97.5047,128.3355,105.3203,125.7376,142.6914,132.219,113.7434,144.6216
300489.1992,35.56,136.1272,107.3617,959.848,0.6571,12.2121,13.4861,13.4917,32.149,35.979,25.415,34.6819,111.2334,88.592,108.7445,132.1879,115.4764,97.1594,125.1195
300508.722,35.56,136.055,107.2593,959.6398,3.4266,-30.791,-34.2363,-32.0801,-15.7334,-25.7607,-25.8232,-24.8979,-5.8501,-6.2941,-6.2684,-2.4649,-4.0921,-3.0266,-3.4949
300528.223,35.56,136.3849,107.3544,959.637,1.2383,178.913,223.7282,241.0228,133.8673,211.8962,213.0385,222.5949,123.0622,110.7645,122.5524,117.0946,125.4736,107.1213,132.3089
300547.7254,35.56,135.1754,107.4488,959.8308,0.9011,71.6567,68.8205,122.2724,130.5552,192.8006,180.2446,197.718,149.8572,129.2278,148.7184,148.6429,143.9579,130.5026,165.7358
300567.2389,35.56,133.9658,107.4015,960.1725,0.4294,18.7401,19.2046,29.0527,92.6053,129.5413,91.5454,124.3537,143.3513,119.3861,141.7054,159.0514,144.1837,123.0625,155.9285
300586.7603,35.56,133.9606,107.3122,959.66,3.3181,-37.6261,-44.978,-43.8671,-15.7126,-29.6817,-33.6613,-31.5518,-1.7733,-3.1734,-2.4294,2.8356,-2.6148,-3.0587,-3.2306
300606.2734,35.56,134.0293,107.4334,959.9664,1.3642,167.003,210.5321,224.4156,125.4582,202.4885,202.0447,210.9332,110.7422,99.8463,110.3605,105.3801,114.8026,98.1057,119.8117
300625.7729,35.56,133.7079,107.4397,959.6385,0.782,89.5291,90.3496,147.3018,136.8904,201.2871,194.9844,207.7006,155.1562,135.9078,155.329,155.014,150.8505,133.2705,170.7841
300645.291,35.56,131.9573,107.4408,959.6055,0.9442,7.2699,4.3682,17.3205,92.1712,128.3602,89.1629,124.8822,128.6799,108.157,128.2996,142.49,132.0303,115.0704,146.4863
300664.8027,35.56,131.8404,107.4418,960.0694,0.2682,12.8922,15.9685,18.3593,45.8122,53.8784,37.1455,52.5278,133.6662,105.5821,128.2332,154.2264,135.8383,113.4236,145.6026
300684.3184,35.56,131.8374,107.4298,959.9761,3.1725,-37.4138,-47.3812,-47.9351,-22.6879,-40.1881,-41.1899,-42.5552,3.4558,-0.5386,2.3261,9.5538,1.0863,-0.6889,0.0549
300703.8232,35.56,131.8047,107.2986,959.5644,1.6133,142.7492,184.5821,193.4607,108.0795,174.2986,173.4994,184.4,93.2612,83.4335,91.6672,88.0372,97.8221,83.125,101.5542
300723.3323,35.56,131.8364,107.4256,959.7492,0.945,110.605,116.8856,171.7598,138.262,204.395,202.1272,211.0809,149.8311,131.4771,148.7561,146.441,143.7492,127.6919,160.7861
300742.8452,35.56,131.84,107.44,959.8415,0.2511,18.9499,19.0528,38.3575,112.1775,159.1756,117.6684,155.9586,159.047,131.4649,155.5923,172.225,159.5978,139.7692,177.1862
300762.364,35.56,131.84,107.44,960.039,2.9993,-29.0918,-42.2017,-42.5532,-6.3505,-18.5406,-27.9019,-21.6846,22.1786,12.1833,16.0722,22.2129,16.1126,13.8208,18.9231
300781.8757,35.56,131.84,107.44,960.0178,1.9616,109.9951,158.2214,163.9794,91.5235,150.5127,149.2238,158.175,75.6688,68.5771,74.3033,71.4728,80.7383,68.5817,83.3304
300801.3991,35.56,131.8402,107.4409,959.7258,0.7879,127.4476,142.4618,195.5415,145.9735,215.6912,213.9023,223.8202,157.198,138.8947,156.6072,153.5868,153.6834,136.5834,171.5116
300820.9148,35.56,131.8389,107.4354,959.5558,0.9157,15.4242,10.9112,33.9061,108.2462,157.031,118.9933,151.9096,134.6017,113.6586,133.7019,145.0247,134.0591,117.951,150.3192
300840.433,35.56,131.8447,107.458,959.8577,0.3204,6.7424,8.5755,12.1015,54.5264,64.3931,40.3263,62.087,136.2166,109.2852,132.115,157.0372,140.9572,119.7815,153.0398
300859.9566,35.56,131.8153,107.288,959.8809,2.5877,-23.1965,-31.3845,-33.6258,-10.6395,-23.0584,-26.4039,-26.5853,36.0601,21.6933,27.9572,38.2328,28.8753,23.7558,31.5994
300879.4711,35.56,131.7637,107.4324,959.6303,2.3352,86.8631,117.8134,124.1305,69.0332,110.4462,111.2742,121.4598,55.0641,49.3382,53.1549,50.8641,59.1559,50.8379,61.1841
300898.9779,35.56,132.0494,107.2896,960.0566,0.8825,149.2798,171.0185,220.374,148.4926,221.3992,221.2582,229.1504,151.1682,135.8177,151.3388,147.0563,148.465,130.563,163.6155
300918.5005,35.56,130.1698,107.4232,960.0334,0.4303,22.9936,18.9069,50.2092,122.2807,175.1211,139.3863,171.7688,158.3096,133.0429,156.0084,170.5605,157.7064,138.5484,177.2407
300938.0267,35.56,129.6643,107.3193,960.051,2.1563,-14.6444,-21.0941,-21.5952,22.7013,22.5005,4.1611,18.6344,56.8899,44.9788,55.6992,66.1205,58.0655,49.6394,59.895
300957.5469,35.56,129.546,107.2799,959.9793,2.5223,61.6391,85.5082,91.677,51.6675,86.2633,84.8567,92.0185,38.3297,35.1856,38.0109,36.2225,42.792,36.8394,44.1017
300977.0629,35.56,129.9494,107.279,959.1976,0.8236,163.0054,192.4938,237.0483,152.614,227.6221,228.2546,236.4352,153.8234,137.6581,153.6954,148.7239,152.01,133.4385,166.3754
300996.567,35.56,128.1472,107.288,960.1147,0.8251,28.2691,22.8124,59.4248,122.1473,178.7238,148.1585,177.7339,143.4306,122.7556,142.894,150.4141,141.651,126.6851,158.5897
301016.0724,35.56,127.4721,107.2483,959.912,0.5779,3.4723,3.1414,7.2825,65.148,80.6752,48.0293,76.2995,132.0707,107.1358,129.0769,152.327,137.0636,116.5486,149.011
301035.5821,35.56,127.5138,107.4153,959.9404,1.6699,-6.7592,-9.0893,-10.9695,9.5286,3.735,-2.7382,1.3478,70.3173,53.8912,66.9239,82.8119,70.2195,58.6814,73.1679
301055.0958,35.56,127.4874,107.3098,959.7361,2.8595,30.5296,42.4251,47.999,27.4894,46.3334,46.8313,52.2972,18.7492,17.9645,18.7535,18.8231,23.2956,20.2514,23.6655
